525305.0	 525420.0	 -60.0  	 -60.0  	 0.0    	 3.0    
681943.1	 682151.5	 -50.0  	 -50.0  	 2.0    	 4.0    
681975.5	 682336.6	 -50.0  	 -50.0  	 1.0    	 4.0    
682005.4	 682544.2	 -50.0  	 -50.0  	 1.0    	 1.0    
682017.2	 682137.6	 -50.0  	 -50.0  	 2.0    	 1.0    
682290.4	 682582.0	 -50.0  	 -50.0  	 2.0    	 1.0    
682387.6	 682563.5	 -50.0  	 -50.0  	 2.0    	 1.0    
682401.5	 682582.0	 -50.0  	 -50.0  	 1.0    	 4.0    
686994.1	 687382.9	 -50.0  	 -50.0  	 1.0    	 3.0    
687086.6	 687345.9	 -50.0  	 -50.0  	 1.0    	 1.0    
697410.7	 698216.3	 -50.0  	 -50.0  	 1.0    	 3.0    
697457.0	 698132.9	 -50.0  	 -50.0  	 2.0    	 1.0    
697542.7	 697631.6	 -50.0  	 -50.0  	 2.0    	 3.0    
697626.0	 697848.2	 -50.0  	 -50.0  	 2.0    	 1.0    
697640.9	 698096.0	 -50.0  	 -50.0  	 1.0    	 1.0    
698614.4	 699170.0	 -50.0  	 -50.0  	 2.0    	 1.0    
698661.0	 699252.1	 -50.0  	 -50.0  	 1.0    	 1.0    
698670.4	 698953.8	 -50.0  	 -50.0  	 2.0    	 1.0    
698762.6	 699230.2	 -50.0  	 -50.0  	 1.0    	 3.0    
698776.5	 699063.5	 -50.0  	 -50.0  	 2.0    	 3.0    
698792.7	 698892.7	 -50.0  	 -50.0  	 2.0    	 3.0    
699582.0	 699994.1	 -50.0  	 -50.0  	 1.0    	 3.0    
699642.2	 700007.9	 -50.0  	 -50.0  	 2.0    	 1.0    
699696.7	 699906.0	 -50.0  	 -50.0  	 1.0    	 1.0    
704164.0	 704561.6	 -50.0  	 -50.0  	 1.0    	 1.0    
704313.5	 704614.4	 -50.0  	 -50.0  	 2.0    	 1.0    
704359.8	 704586.6	 -50.0  	 -50.0  	 1.0    	 3.0    
704392.7	 704503.8	 -50.0  	 -50.0  	 2.0    	 1.0    
704431.6	 704514.9	 -50.0  	 -50.0  	 2.0    	 3.0    
705285.7	 706220.9	 -50.0  	 -50.0  	 1.0    	 3.0    
705299.6	 706225.5	 -50.0  	 -50.0  	 1.0    	 1.0    
717387.6	 717767.2	 -50.0  	 -50.0  	 1.0    	 3.0    
717420.0	 717771.8	 -50.0  	 -50.0  	 2.0    	 1.0    
717445.6	 717707.2	 -50.0  	 -50.0  	 1.0    	 1.0    
718637.6	 719035.7	 -50.0  	 -50.0  	 2.0    	 1.0    
718693.2	 718965.3	 -50.0  	 -50.0  	 1.0    	 1.0    
718702.4	 719068.1	 -50.0  	 -50.0  	 1.0    	 3.0    
718787.1	 718892.7	 -50.0  	 -50.0  	 2.0    	 3.0    
718808.9	 718887.6	 -50.0  	 -50.0  	 2.0    	 1.0    
719197.8	 719892.2	 -50.0  	 -50.0  	 2.0    	 1.0    
719220.9	 719401.5	 -50.0  	 -50.0  	 2.0    	 1.0    
719359.8	 719563.5	 -50.0  	 -50.0  	 2.0    	 3.0    
