1709581.6	 1709748.2	 -50.0  	 -50.0  	 1.0    	 3.0    
1709587.1	 1709764.9	 -50.0  	 -50.0  	 1.0    	 1.0    
1711605.2	 1711795.0	 -50.0  	 -50.0  	 1.0    	 3.0    
1711619.1	 1711799.6	 -50.0  	 -50.0  	 1.0    	 1.0    
1711660.0	 1711770.0	 -60.0  	 -60.0  	 2.0    	 1.0    
1713355.2	 1713827.4	 -50.0  	 -50.0  	 1.0    	 1.0    
1713359.8	 1713804.2	 -50.0  	 -50.0  	 1.0    	 3.0    
1713370.4	 1713487.1	 -50.0  	 -50.0  	 2.0    	 3.0    
1713548.2	 1713781.6	 -50.0  	 -50.0  	 2.0    	 3.0    
1713614.9	 1713787.1	 -50.0  	 -50.0  	 2.0    	 1.0    
1718587.1	 1718776.0	 -50.0  	 -50.0  	 1.0    	 3.0    
1718589.0	 1718770.0	 -60.0  	 -60.0  	 2.0    	 3.0    
1719521.8	 1719822.8	 -50.0  	 -50.0  	 1.0    	 3.0    
1719526.5	 1719808.9	 -50.0  	 -50.0  	 1.0    	 1.0    
1720364.9	 1720742.7	 -50.0  	 -50.0  	 1.0    	 3.0    
1720459.3	 1720770.4	 -50.0  	 -50.0  	 1.0    	 1.0    
1725814.0	 1726030.0	 -60.0  	 -60.0  	 0.0    	 3.0    
1728228.6	 1728422.1	 -50.0  	 -50.0  	 1.0    	 1.0    
1732701.1	 1732842.3	 -50.0  	 -50.0  	 1.0    	 1.0    
1737259.3	 1737598.2	 -50.0  	 -50.0  	 1.0    	 3.0    
1737287.1	 1737537.1	 -50.0  	 -50.0  	 2.0    	 1.0    
1737288.7	 1737623.5	 -50.0  	 -50.0  	 1.0    	 1.0    
1744179.2	 1744345.9	 -50.0  	 -50.0  	 1.0    	 3.0    
1744197.8	 1744401.5	 -50.0  	 -50.0  	 0.0    	 1.0    
1744734.8	 1745045.0	 -50.0  	 -50.0  	 1.0    	 3.0    
1744753.3	 1745026.5	 -50.0  	 -50.0  	 1.0    	 1.0    
1744791.7	 1744978.1	 -50.0  	 -50.0  	 2.0    	 1.0    
1744793.0	 1745013.0	 -60.0  	 -60.0  	 2.0    	 3.0    
1744818.3	 1744951.4	 -50.0  	 -50.0  	 2.0    	 1.0    
1744820.4	 1744937.1	 -50.0  	 -50.0  	 2.0    	 3.0    
1745670.0	 1745804.2	 -50.0  	 -50.0  	 1.0    	 3.0    
1745724.0	 1745914.0	 -60.0  	 -60.0  	 2.0    	 3.0    
1745727.0	 1745838.0	 -60.0  	 -60.0  	 0.0    	 1.0    
1746031.1	 1746179.2	 -50.0  	 -50.0  	 0.0    	 1.0    
1746040.4	 1746170.0	 -50.0  	 -50.0  	 1.0    	 3.0    
1747192.7	 1747403.8	 -50.0  	 -50.0  	 1.0    	 3.0    
1747215.0	 1747352.0	 -60.0  	 -60.0  	 2.0    	 3.0    
1747242.7	 1747403.8	 -50.0  	 -50.0  	 0.0    	 1.0    
1748373.7	 1748572.8	 -50.0  	 -50.0  	 1.0    	 1.0    
1749549.6	 1749850.5	 -50.0  	 -50.0  	 1.0    	 1.0    
1749559.3	 1749659.3	 -50.0  	 -50.0  	 2.0    	 1.0    
1749573.0	 1749696.0	 -60.0  	 -60.0  	 2.0    	 3.0    
1749576.0	 1749842.7	 -50.0  	 -50.0  	 1.0    	 3.0    
1750234.8	 1750568.1	 -50.0  	 -50.0  	 1.0    	 3.0    
1750253.3	 1750507.9	 -50.0  	 -50.0  	 1.0    	 1.0    
1750261.0	 1750399.0	 -60.0  	 -60.0  	 2.0    	 3.0    
1750309.3	 1750453.8	 -50.0  	 -50.0  	 2.0    	 1.0    
1750314.9	 1750487.1	 -50.0  	 -50.0  	 2.0    	 3.0    
1750370.0	 1750476.0	 -60.0  	 -60.0  	 2.0    	 1.0    
1750914.9	 1751159.3	 -50.0  	 -50.0  	 1.0    	 3.0    
1750948.2	 1751131.6	 -50.0  	 -50.0  	 1.0    	 1.0    
1750952.0	 1751145.0	 -60.0  	 -60.0  	 2.0    	 3.0    
1751726.0	 1751964.9	 -50.0  	 -50.0  	 1.0    	 3.0    
1751742.7	 1751953.8	 -50.0  	 -50.0  	 1.0    	 1.0    
1751760.0	 1751968.0	 -60.0  	 -60.0  	 2.0    	 1.0    
1754570.4	 1754764.9	 -50.0  	 -50.0  	 1.0    	 3.0    
1754609.3	 1754759.3	 -50.0  	 -50.0  	 1.0    	 1.0    
1756680.2	 1757062.0	 -50.0  	 -50.0  	 1.0    	 1.0    
1766753.3	 1766901.5	 -50.0  	 -50.0  	 1.0    	 1.0    
1768248.0	 1768358.0	 -60.0  	 -60.0  	 0.0    	 1.0    
1768795.0	 1768929.2	 -50.0  	 -50.0  	 1.0    	 1.0    
1768804.2	 1768957.0	 -50.0  	 -50.0  	 1.0    	 3.0    
